x,z,history
0.24017041236667314,-0.37090837858209247,False
0.23316071820183715,-0.3732686873453195,False
0.22601885760461699,-0.37494052734781846,False
0.21881680233514478,-0.37591602941104035,False
0.21162701198927508,-0.3761937188197946,False
0.20452172700121252,-0.375778519465915,False
0.1975722647987382,-0.37468169905367976,False
0.19084832756623546,-0.372920755974838,False
0.18441732982014605,-0.3705192490045485,False
0.17834375357014268,-0.3675065715004187,False
0.17268853824942898,-0.3639176723001756,False
0.16750851187877724,-0.35979272600453216,False
0.1628558691155531,-0.3551767557960125,False
0.15877770096738225,-0.35011921237759747,False
0.15531558005573926,-0.34467351301309695,False
0.15250520442974602,-0.3388965450104887,False
0.15037610208176513,-0.3328481383068107,False
0.14895139752442674,-0.32659051208565176,False
0.14824764106701097,-0.3201877005833945,False
0.14827470078431515,-0.3137049634161252,False
0.14903571660386924,-0.3072081858840548,False
0.15052711544332525,-0.300763274783442,False
0.15273868590117412,-0.29443555527698645,False
0.15565371063065622,-0.28828917434266205,False
0.15924915419809155,-0.2823865162387467,False
0.1634959039324925,-0.2767876352907078,False
0.16835906100416373,-0.2715497111254762,False
0.17379827871882358,-0.26672653125283624,False
0.17976814477559713,-0.26236800562495444,False
0.18621860400926254,-0.2585197174966106,False
0.19309541791873763,-0.255222514563933,False
0.20034065707611914,-0.25251214398202887,False
0.20789322231621715,-0.2504189344556734,False
0.21568939042899568,-0.24896752816605583,False
0.22366337992072716,-0.2481766648444247,False
0.23174793227815685,-0.2480590198342174,False
0.23987490406748213,-0.24862109750077638,False
0.24797586512979714,-0.24986318085583653,False
0.25598269809934593,-0.25177933776635997,False
0.2638281944719552,-0.25435748361767413,False
0.2714466424887627,-0.2575794998028955,False
0.2787744021740413,-0.26142140691793053,False
0.28575046297364637,-0.26585359105759715,False
0.292316979579457,-0.27084108113728034,False
0.298419781691369,-0.2763438747097445,False
0.3040088536575349,-0.28231730931202526,False
0.3090387801409543,-0.2887124759664707,False
0.313469154181582,-0.29547667107674297,False
0.31726494425372875,-0.3025538826076081,False
0.3203968171555407,-0.3098853061201889,False
0.32284141380901055,-0.3174098859554089,False
0.3245815752953875,-0.32506487662074984,False
0.3256065167042555,-0.3327864192419714,False
0.3259119466394828,-0.3405101277945457,False
0.32550013050857957,-0.3481716797312077,False
0.32437989603257905,-0.3557074055737283,False
0.3225665797617178,-0.36305487203973985,False
0.32008191377883827,-0.37015345332960353,False
0.31695385222797506,-0.376944885303748,False
0.313216337828571,-0.3833737974368912,False
0.3089090091314981,-0.389388217640782,False
0.3040768499421984,-0.39494004529968996,False
0.2987697830736722,-0.39998548816043494,False
0.2930422113860132,-0.4044854590583634,False
0.28695250990117616,-0.4084059288389676,False
0.2805624736266818,-0.41171823224799703,False
0.27393672654973583,-0.4143993240067468,False
0.26714209803990346,-0.41643198275921595,False
0.26024697358898397,-0.4178049610692628,False
0.25332062738741873,-0.41851308015378075,False
0.2464325446579747,-0.4185572685572004,False
0.23965174191678934,-0.4179445444981629,False
0.2330460933950453,-0.41668794214584165,False
0.2266816717274291,-0.4148063826060572,False
0.22062211070230858,-0.41232449091102374,False
0.21492799738918705,-0.4092723608064856,False
0.20965630033574015,-0.40568526961146023,False
