z,u,beta,history,analytical
-4.40133779264214,0.00015033031494773134,1.0,,True
-4.424749163879598,0.00014345368495904116,1.0,,True
-4.448160535117056,0.0001368916158758995,1.0,,True
-4.471571906354515,0.00013062971859151097,1.0,,True
-4.494983277591973,0.00012465426220673007,1.0,,True
-4.518394648829431,0.00011895214392136033,1.0,,True
-4.54180602006689,0.00011351086030273009,1.0,,True
-4.565217391304348,0.00010831847986854304,1.0,,True
-4.588628762541806,0.00010336361692388452,1.0,,True
-4.612040133779264,9.863540659501369e-05,1.0,,True
-4.635451505016722,9.412348100519533e-05,1.0,,True
-4.65886287625418,8.98179465403385e-05,1.0,,True
-4.682274247491638,8.57093621545703e-05,1.0,,True
-4.705685618729096,8.178871866820128e-05,1.0,,True
-4.729096989966555,7.804741901266706e-05,1.0,,True
-4.752508361204013,7.447725937913618e-05,1.0,,True
-4.775919732441471,7.107041122944596e-05,1.0,,True
-4.799331103678929,6.781940412992065e-05,1.0,,True
-4.822742474916388,6.471710937043008e-05,1.0,,True
-4.846153846153846,6.175672433276966e-05,1.0,,True
-4.869565217391304,5.893175757408461e-05,1.0,,True
-4.892976588628763,5.623601459263025e-05,1.0,,True
-4.916387959866221,5.36635842446558e-05,1.0,,True
-4.9397993311036785,5.120882578262697e-05,1.0,,True
-4.9632107023411365,4.886635648636519e-05,1.0,,True
-4.986622073578595,4.6631039859981473e-05,1.0,,True
-5.010033444816053,4.4497974368723446e-05,1.0,,True
-5.033444816053511,4.2462482691038053e-05,1.0,,True
-5.056856187290969,4.052010146228219e-05,1.0,,True
-5.080267558528428,3.866657148759159e-05,1.0,,True
-5.103678929765886,3.689782840244701e-05,1.0,,True
-5.127090301003344,3.520999376045859e-05,1.0,,True
-5.150501672240802,3.3599366528825704e-05,1.0,,True
-5.173913043478261,3.206241497282417e-05,1.0,,True
-5.197324414715719,3.059576891152501e-05,1.0,,True
-5.220735785953177,2.9196212327763573e-05,1.0,,True
-5.2441471571906355,2.7860676316153865e-05,1.0,,True
-5.2675585284280935,2.658623235368716e-05,1.0,,True
-5.290969899665551,2.537008587815282e-05,1.0,,True
-5.314381270903009,2.4209570160308355e-05,1.0,,True
-5.337792642140468,2.31021404563557e-05,1.0,,True
-5.361204013377926,2.204536842790392e-05,1.0,,True
-5.384615384615384,2.1036936817182175e-05,1.0,,True
-5.408026755852842,2.007463436582688e-05,1.0,,True
-5.431438127090301,1.9156350966101194e-05,1.0,,True
-5.454849498327759,1.8280073033914543e-05,1.0,,True
-5.478260869565217,1.744387909349627e-05,1.0,,True
-5.501672240802675,1.6645935564041616e-05,1.0,,True
-5.525083612040134,1.5884492739091156e-05,1.0,,True
-5.548494983277592,1.5157880949827327e-05,1.0,,True
-5.57190635451505,1.446450690387512e-05,1.0,,True
-5.5953177257525075,1.3802850191578681e-05,1.0,,True
-5.618729096989966,1.3171459952092985e-05,1.0,,True
-5.642140468227424,1.2568951691980002e-05,1.0,,True
-5.665551839464882,1.1994004249333323e-05,1.0,,True
-5.688963210702341,1.144535689677426e-05,1.0,,True
-5.712374581939799,1.0921806576966937e-05,1.0,,True
-5.735785953177257,1.0422205264590535e-05,1.0,,True
-5.759197324414715,9.945457448984034e-06,1.0,,True
-5.782608695652174,9.490517731943563e-06,1.0,,True
-5.806020066889632,9.056388535404792e-06,1.0,,True
-5.82943143812709,8.642117913983901e-06,1.0,,True
-5.852842809364548,8.246797467580519e-06,1.0,,True
-5.8762541806020065,7.869560349465412e-06,1.0,,True
-5.8996655518394645,7.5095793654851894e-06,1.0,,True
-5.9230769230769225,7.166065160215949e-06,1.0,,True
-5.94648829431438,6.83826448608856e-06,1.0,,True
-5.969899665551839,6.5254585516901545e-06,1.0,,True
-5.993311036789297,6.226961445620035e-06,1.0,,True
-6.016722408026755,5.942118632443886e-06,1.0,,True
-6.040133779264214,5.670305517448166e-06,1.0,,True
-6.063545150501672,5.410926077048026e-06,1.0,,True
-6.08695652173913,5.1634115518443e-06,1.0,,True
-6.110367892976588,4.927219199465424e-06,1.0,,True
-6.133779264214047,4.701831104458274e-06,1.0,,True
-6.157190635451505,4.4867530426188114e-06,1.0,,True
-6.180602006688963,4.281513397272182e-06,1.0,,True
-6.204013377926421,4.085662125125925e-06,1.0,,True
-6.2274247491638794,3.898769769428637e-06,1.0,,True
-6.250836120401337,3.7204265182701902e-06,1.0,,True
-6.274247491638795,3.5502413059585526e-06,1.0,,True
-6.297658862876253,3.3878409555027602e-06,1.0,,True
-6.321070234113712,3.2328693603216864e-06,1.0,,True
-6.34448160535117,3.0849867033842923e-06,1.0,,True
-6.367892976588628,2.943868712069108e-06,1.0,,True
-6.391304347826087,2.8092059471090278e-06,1.0,,True
-6.414715719063545,2.680703124062236e-06,1.0,,True
-6.438127090301003,2.5580784658214066e-06,1.0,,True
-6.461538461538461,2.4410630847413738e-06,1.0,,True
-6.48494983277592,2.329400393030433e-06,1.0,,True
-6.508361204013378,2.2228455401123824e-06,1.0,,True
-6.5317725752508355,2.1211648757255768e-06,1.0,,True
-6.5551839464882935,2.0241354375816977e-06,1.0,,True
-6.578595317725752,1.931544462460782e-06,1.0,,True
-6.60200668896321,1.8431889196704636e-06,1.0,,True
-6.625418060200668,1.7588750658464069e-06,1.0,,True
-6.648829431438126,1.6784180201177116e-06,1.0,,True
-6.672240802675585,1.6016413587057008e-06,1.0,,True
-6.695652173913043,1.5283767280672857e-06,1.0,,True
-6.719063545150501,1.4584634757342618e-06,1.0,,True
-6.742474916387959,1.3917482980395258e-06,1.0,,True
-6.765886287625418,1.3280849039574024e-06,1.0,,True
-6.789297658862876,1.267333694321105e-06,1.0,,True
-6.812709030100334,1.209361455713901e-06,1.0,,True
-6.8361204013377925,1.1540410683627552e-06,1.0,,True
-6.8595317725752505,1.101251227393935e-06,1.0,,True
-6.882943143812708,1.0508761768393475e-06,1.0,,True
-6.906354515050166,1.0028054558103513e-06,1.0,,True
-6.929765886287625,9.569336562824565e-07,1.0,,True
-6.953177257525083,9.131601919597958e-07,1.0,,True
-6.976588628762541,8.71389077712532e-07,1.0,,True
-7.0,8.315287191035679e-07,1.0,,True
