z_bar,u_bar,St,beta,history
-4.046822742474916,-0.08059340060268318,0.3,1.01,False
-4.080267558528428,-0.08059340066242528,0.3,1.01,False
-4.113712374581939,-0.08059340071290744,0.3,1.01,False
-4.147157190635451,-0.08059340075556494,0.3,1.01,False
-4.180602006688963,-0.08059340079161059,0.3,1.01,False
-4.214046822742475,-0.08059340082206923,0.3,1.01,False
-4.247491638795986,-0.08059340084780682,0.3,1.01,False
-4.280936454849498,-0.08059340086955513,0.3,1.01,False
-4.31438127090301,-0.08059340088793249,0.3,1.01,False
-4.3478260869565215,-0.08059340090346138,0.3,1.01,False
-4.381270903010034,-0.08059340091658332,0.3,1.01,False
-4.414715719063545,-0.08059340092767138,0.3,1.01,False
-4.448160535117057,-0.0805934009370408,0.3,1.01,False
-4.481605351170568,-0.08059340094495798,0.3,1.01,False
-4.51505016722408,-0.08059340095164802,0.3,1.01,False
-4.548494983277592,-0.0805934009573011,0.3,1.01,False
-4.581939799331104,-0.08059340096207797,0.3,1.01,False
-4.615384615384615,-0.08059340096611442,0.3,1.01,False
-4.648829431438127,-0.08059340096952523,0.3,1.01,False
-4.682274247491638,-0.08059340097240739,0.3,1.01,False
-4.7157190635451505,-0.0805934009748428,0.3,1.01,False
-4.749163879598662,-0.08059340097690072,0.3,1.01,False
-4.782608695652174,-0.08059340097863968,0.3,1.01,False
-4.816053511705685,-0.0805934009801091,0.3,1.01,False
-4.849498327759197,-0.08059340098135076,0.3,1.01,False
-4.882943143812708,-0.08059340098239996,0.3,1.01,False
-4.916387959866221,-0.08059340098328655,0.3,1.01,False
-4.949832775919732,-0.08059340098403571,0.3,1.01,False
-4.983277591973244,-0.08059340098466876,0.3,1.01,False
-5.016722408026756,-0.08059340098520368,0.3,1.01,False
-5.050167224080267,-0.08059340098565569,0.3,1.01,False
-5.083612040133779,-0.08059340098603764,0.3,1.01,False
-5.117056856187291,-0.08059340098636038,0.3,1.01,False
-5.150501672240803,-0.0805934009866331,0.3,1.01,False
-5.183946488294314,-0.08059340098686356,0.3,1.01,False
-5.217391304347826,-0.08059340098705829,0.3,1.01,False
-5.250836120401337,-0.08059340098722284,0.3,1.01,False
-5.2842809364548495,-0.08059340098736188,0.3,1.01,False
-5.317725752508361,-0.08059340098747937,0.3,1.01,False
-5.351170568561873,-0.08059340098757865,0.3,1.01,False
-5.384615384615384,-0.08059340098766254,0.3,1.01,False
-5.418060200668896,-0.08059340098773343,0.3,1.01,False
-5.4515050167224075,-0.08059340098779334,0.3,1.01,False
-5.48494983277592,-0.08059340098784396,0.3,1.01,False
-5.518394648829431,-0.08059340098788673,0.3,1.01,False
-5.551839464882943,-0.08059340098792286,0.3,1.01,False
-5.585284280936454,-0.08059340098795341,0.3,1.01,False
-5.618729096989966,-0.08059340098797921,0.3,1.01,False
-5.652173913043478,-0.08059340098800102,0.3,1.01,False
-5.68561872909699,-0.08059340098801944,0.3,1.01,False
-5.719063545150502,-0.08059340098803501,0.3,1.01,False
-5.752508361204013,-0.08059340098804817,0.3,1.01,False
-5.785953177257525,-0.0805934009880593,0.3,1.01,False
-5.8193979933110365,-0.08059340098806869,0.3,1.01,False
-5.852842809364549,-0.08059340098807663,0.3,1.01,False
-5.88628762541806,-0.08059340098808333,0.3,1.01,False
-5.919732441471572,-0.080593400988089,0.3,1.01,False
-5.953177257525083,-0.08059340098809378,0.3,1.01,False
-5.986622073578595,-0.08059340098809784,0.3,1.01,False
-6.020066889632107,-0.08059340098810126,0.3,1.01,False
-6.053511705685619,-0.08059340098810415,0.3,1.01,False
-6.08695652173913,-0.08059340098810659,0.3,1.01,False
-6.120401337792642,-0.08059340098810865,0.3,1.01,False
-6.153846153846153,-0.0805934009881104,0.3,1.01,False
-6.187290969899665,-0.08059340098811187,0.3,1.01,False
-6.220735785953177,-0.08059340098811311,0.3,1.01,False
-6.254180602006689,-0.08059340098811417,0.3,1.01,False
-6.2876254180602,-0.08059340098811506,0.3,1.01,False
-6.321070234113712,-0.08059340098811581,0.3,1.01,False
-6.354515050167223,-0.08059340098811645,0.3,1.01,False
-6.3879598662207355,-0.08059340098811697,0.3,1.01,False
-6.421404682274247,-0.08059340098811743,0.3,1.01,False
-6.454849498327759,-0.08059340098811782,0.3,1.01,False
-6.488294314381271,-0.08059340098811814,0.3,1.01,False
-6.521739130434782,-0.08059340098811842,0.3,1.01,False
-6.555183946488294,-0.08059340098811864,0.3,1.01,False
-6.588628762541806,-0.08059340098811883,0.3,1.01,False
-6.622073578595318,-0.080593400988119,0.3,1.01,False
-6.655518394648829,-0.08059340098811914,0.3,1.01,False
-6.688963210702341,-0.08059340098811926,0.3,1.01,False
-6.722408026755852,-0.08059340098811936,0.3,1.01,False
-6.7558528428093645,-0.08059340098811944,0.3,1.01,False
-6.789297658862876,-0.08059340098811951,0.3,1.01,False
-6.822742474916388,-0.08059340098811957,0.3,1.01,False
-6.856187290969899,-0.08059340098811962,0.3,1.01,False
-6.889632107023411,-0.08059340098811967,0.3,1.01,False
-6.9230769230769225,-0.0805934009881197,0.3,1.01,False
-6.956521739130435,-0.08059340098811973,0.3,1.01,False
-6.989966555183946,-0.08059340098811976,0.3,1.01,False
-7.023411371237458,-0.08059340098811978,0.3,1.01,False
-7.056856187290969,-0.0805934009881198,0.3,1.01,False
-7.090301003344481,-0.08059340098811982,0.3,1.01,False
-7.123745819397993,-0.08059340098811983,0.3,1.01,False
-7.157190635451505,-0.08059340098811985,0.3,1.01,False
-7.190635451505017,-0.08059340098811985,0.3,1.01,False
-7.224080267558528,-0.08059340098811986,0.3,1.01,False
-7.25752508361204,-0.08059340098811986,0.3,1.01,False
-7.290969899665551,-0.08059340098811987,0.3,1.01,False
-7.3244147157190636,-0.08059340098811987,0.3,1.01,False
-7.357859531772575,-0.08059340098811987,0.3,1.01,False
-7.391304347826087,-0.08059340098811989,0.3,1.01,False
-7.424749163879598,-0.08059340098811989,0.3,1.01,False
-7.45819397993311,-0.08059340098811989,0.3,1.01,False
-7.4916387959866215,-0.08059340098811989,0.3,1.01,False
-7.525083612040134,-0.08059340098811989,0.3,1.01,False
-7.558528428093645,-0.08059340098811989,0.3,1.01,False
-7.591973244147157,-0.0805934009881199,0.3,1.01,False
-7.625418060200668,-0.0805934009881199,0.3,1.01,False
-7.65886287625418,-0.0805934009881199,0.3,1.01,False
-7.692307692307692,-0.0805934009881199,0.3,1.01,False
-7.725752508361204,-0.0805934009881199,0.3,1.01,False
-7.759197324414715,-0.0805934009881199,0.3,1.01,False
-7.792642140468227,-0.0805934009881199,0.3,1.01,False
-7.826086956521738,-0.0805934009881199,0.3,1.01,False
-7.8595317725752505,-0.0805934009881199,0.3,1.01,False
-7.892976588628763,-0.0805934009881199,0.3,1.01,False
-7.926421404682274,-0.0805934009881199,0.3,1.01,False
-7.959866220735786,-0.0805934009881199,0.3,1.01,False
-7.993311036789297,-0.0805934009881199,0.3,1.01,False
-8.02675585284281,-0.0805934009881199,0.3,1.01,False
-8.060200668896321,-0.0805934009881199,0.3,1.01,False
-8.093645484949832,-0.0805934009881199,0.3,1.01,False
-8.127090301003344,-0.0805934009881199,0.3,1.01,False
-8.160535117056856,-0.0805934009881199,0.3,1.01,False
-8.193979933110368,-0.0805934009881199,0.3,1.01,False
-8.227424749163879,-0.0805934009881199,0.3,1.01,False
-8.26086956521739,-0.0805934009881199,0.3,1.01,False
-8.294314381270903,-0.0805934009881199,0.3,1.01,False
-8.327759197324415,-0.0805934009881199,0.3,1.01,False
-8.361204013377925,-0.0805934009881199,0.3,1.01,False
-8.394648829431437,-0.0805934009881199,0.3,1.01,False
-8.42809364548495,-0.0805934009881199,0.3,1.01,False
-8.461538461538462,-0.0805934009881199,0.3,1.01,False
-8.494983277591972,-0.0805934009881199,0.3,1.01,False
-8.528428093645484,-0.0805934009881199,0.3,1.01,False
-8.561872909698996,-0.0805934009881199,0.3,1.01,False
-8.595317725752508,-0.0805934009881199,0.3,1.01,False
-8.62876254180602,-0.0805934009881199,0.3,1.01,False
-8.66220735785953,-0.0805934009881199,0.3,1.01,False
-8.695652173913043,-0.0805934009881199,0.3,1.01,False
-8.729096989966555,-0.0805934009881199,0.3,1.01,False
-8.762541806020067,-0.0805934009881199,0.3,1.01,False
-8.795986622073578,-0.0805934009881199,0.3,1.01,False
-8.82943143812709,-0.0805934009881199,0.3,1.01,False
-8.862876254180602,-0.0805934009881199,0.3,1.01,False
-8.896321070234114,-0.0805934009881199,0.3,1.01,False
-8.929765886287624,-0.0805934009881199,0.3,1.01,False
-8.963210702341136,-0.0805934009881199,0.3,1.01,False
-8.996655518394649,-0.0805934009881199,0.3,1.01,False
-9.03010033444816,-0.0805934009881199,0.3,1.01,False
-9.063545150501671,-0.0805934009881199,0.3,1.01,False
-9.096989966555183,-0.0805934009881199,0.3,1.01,False
-9.130434782608695,-0.0805934009881199,0.3,1.01,False
-9.163879598662207,-0.0805934009881199,0.3,1.01,False
-9.197324414715718,-0.0805934009881199,0.3,1.01,False
-9.23076923076923,-0.0805934009881199,0.3,1.01,False
-9.264214046822742,-0.0805934009881199,0.3,1.01,False
-9.297658862876254,-0.0805934009881199,0.3,1.01,False
-9.331103678929766,-0.0805934009881199,0.3,1.01,False
-9.364548494983277,-0.0805934009881199,0.3,1.01,False
-9.397993311036789,-0.0805934009881199,0.3,1.01,False
-9.431438127090301,-0.0805934009881199,0.3,1.01,False
-9.464882943143813,-0.0805934009881199,0.3,1.01,False
-9.498327759197323,-0.0805934009881199,0.3,1.01,False
-9.531772575250836,-0.0805934009881199,0.3,1.01,False
-9.565217391304348,-0.0805934009881199,0.3,1.01,False
-9.59866220735786,-0.0805934009881199,0.3,1.01,False
-9.63210702341137,-0.0805934009881199,0.3,1.01,False
-9.665551839464882,-0.0805934009881199,0.3,1.01,False
-9.698996655518394,-0.0805934009881199,0.3,1.01,False
-9.732441471571907,-0.0805934009881199,0.3,1.01,False
-9.765886287625417,-0.0805934009881199,0.3,1.01,False
-9.799331103678929,-0.0805934009881199,0.3,1.01,False
-9.832775919732441,-0.0805934009881199,0.3,1.01,False
-9.866220735785953,-0.0805934009881199,0.3,1.01,False
-9.899665551839464,-0.0805934009881199,0.3,1.01,False
-9.933110367892976,-0.0805934009881199,0.3,1.01,False
-9.966555183946488,-0.0805934009881199,0.3,1.01,False
-10.0,-0.0805934009881199,0.3,1.01,False
0.0,1.2948005521902053,0.25,0.99,True
-0.033444816053511704,1.2364598173824883,0.25,0.99,True
-0.06688963210702341,1.1807626053709563,0.25,0.99,True
-0.1003344481605351,1.127589133420665,0.25,0.99,True
-0.13377926421404682,1.0768250463661275,0.25,0.99,True
-0.16722408026755853,1.028361170678459,0.25,0.99,True
-0.2006688963210702,0.9820932796761753,0.25,0.99,True
-0.23411371237458192,0.9379218693747099,0.25,0.99,True
-0.26755852842809363,0.8957519444925907,0.25,0.99,True
-0.3010033444816053,0.8554928141540556,0.25,0.99,True
-0.33444816053511706,0.8170578968487517,0.25,0.99,True
-0.36789297658862874,0.7803645342290534,0.25,0.99,True
-0.4013377926421404,0.7453338133445608,0.25,0.99,True
-0.43478260869565216,0.7118903969314664,0.25,0.99,True
-0.46822742474916385,0.6799623613918166,0.25,0.99,True
-0.5016722408026756,0.6494810421142204,0.25,0.99,True
-0.5351170568561873,0.6203808858033525,0.25,0.99,True
-0.568561872909699,0.5925993095006702,0.25,0.99,True
-0.6020066889632106,0.5660765659931551,0.25,0.99,True
-0.6354515050167224,0.5407556153206217,0.25,0.99,True
-0.6688963210702341,0.516582002105262,0.25,0.99,True
-0.7023411371237458,0.493503738439605,0.25,0.99,True
-0.7357859531772575,0.4714711920810338,0.25,0.99,True
-0.7692307692307692,0.45043697971240737,0.25,0.99,True
-0.8026755852842808,0.43035586503923384,0.25,0.99,True
-0.8361204013377926,0.4111846615042435,0.25,0.99,True
-0.8695652173913043,0.3928821394101382,0.25,0.99,True
-0.903010033444816,0.37540893725077334,0.25,0.99,True
-0.9364548494983277,0.358727477060084,0.25,0.99,True
-0.9698996655518394,0.3428018835967007,0.25,0.99,True
-1.0033444816053512,0.3275979071904557,0.25,0.99,True
-1.0367892976588629,0.3130828500848509,0.25,0.99,True
-1.0702341137123745,0.29922549611708055,0.25,0.99,True
-1.1036789297658862,0.28599604358437675,0.25,0.99,True
-1.137123745819398,0.2733660411523019,0.25,0.99,True
-1.1705685618729096,0.26130832666714965,0.25,0.99,True
-1.2040133779264213,0.24979696874086574,0.25,0.99,True
-1.237458193979933,0.23880721098285992,0.25,0.99,True
-1.2709030100334449,0.22831541875877462,0.25,0.99,True
-1.3043478260869565,0.21829902836170814,0.25,0.99,True
-1.3377926421404682,0.2087364984865807,0.25,0.99,True
-1.37123745819398,0.1996072639032835,0.25,0.99,True
-1.4046822742474916,0.19089169122898023,0.25,0.99,True
-1.4381270903010033,0.18257103670444425,0.25,0.99,True
-1.471571906354515,0.17462740588362552,0.25,0.99,True
-1.5050167224080266,0.16704371514975508,0.25,0.99,True
-1.5384615384615383,0.15980365497522322,0.25,0.99,True
-1.57190635451505,0.1528916548462189,0.25,0.99,True
-1.6053511705685617,0.14629284977669543,0.25,0.99,True
-1.6387959866220736,0.13999304833964854,0.25,0.99,True
-1.6722408026755853,0.1339787021469548,0.25,0.99,True
-1.705685618729097,0.1282368767121318,0.25,0.99,True
-1.7391304347826086,0.12275522363335979,0.25,0.99,True
-1.7725752508361203,0.11752195403693973,0.25,0.99,True
-1.806020066889632,0.11252581322407569,0.25,0.99,True
-1.8394648829431437,0.10775605646645693,0.25,0.99,True
-1.8729096989966554,0.10320242589858496,0.25,0.99,True
-1.906354515050167,0.09885512845715115,0.25,0.99,True
-1.9397993311036787,0.09470481482001988,0.25,0.99,True
-1.9732441471571907,0.0907425592995241,0.25,0.99,True
-2.0066889632107023,0.08695984064683203,0.25,0.99,True
-2.040133779264214,0.08334852372610142,0.25,0.99,True
-2.0735785953177257,0.07990084201901122,0.25,0.99,True
-2.1070234113712374,0.07660938092204399,0.25,0.99,True
-2.140468227424749,0.07346706180059812,0.25,0.99,True
-2.1739130434782608,0.0704671267656367,0.25,0.99,True
-2.2073578595317724,0.06760312414013384,0.25,0.99,True
-2.240802675585284,0.06486889458406186,0.25,0.99,True
-2.274247491638796,0.062258557848080404,0.25,0.99,True
-2.3076923076923075,0.05976650012743921,0.25,0.99,True
-2.341137123745819,0.057387361988898544,0.25,0.99,True
-2.374581939799331,0.055116026844701974,0.25,0.99,True
-2.4080267558528425,0.052947609948814214,0.25,0.99,True
-2.441471571906354,0.05087744789175914,0.25,0.99,True
-2.474916387959866,0.04890108857146524,0.25,0.99,True
-2.508361204013378,0.04701428161855013,0.25,0.99,True
-2.5418060200668897,0.04521296925545245,0.25,0.99,True
-2.5752508361204014,0.04349327756975271,0.25,0.99,True
-2.608695652173913,0.041851508182915664,0.25,0.99,True
-2.6421404682274248,0.04028413029653687,0.25,0.99,True
-2.6755852842809364,0.03878777309898786,0.25,0.99,True
-2.709030100334448,0.03735921851612982,0.25,0.99,True
-2.74247491638796,0.035995394290505474,0.25,0.99,True
-2.7759197324414715,0.034693367374125005,0.25,0.99,True
-2.809364548494983,0.0334503376206367,0.25,0.99,True
-2.842809364548495,0.032263631763316515,0.25,0.99,True
-2.8762541806020065,0.031130697665925855,0.25,0.99,True
-2.9096989966555182,0.03004909883407306,0.25,0.99,True
-2.94314381270903,0.02901650917527495,0.25,0.99,True
-2.9765886287625416,0.02803070799644946,0.25,0.99,True
-3.0100334448160533,0.027089575228080583,0.25,0.99,True
-3.043478260869565,0.026191086864785086,0.25,0.99,True
-3.0769230769230766,0.025333310612475297,0.25,0.99,True
-3.1103678929765883,0.024514401732756562,0.25,0.99,True
-3.1438127090301,0.02373259907562259,0.25,0.99,True
-3.1772575250836117,0.022986221291916496,0.25,0.99,True
-3.2107023411371234,0.022273663217411806,0.25,0.99,True
-3.2441471571906355,0.02159339242073736,0.25,0.99,True
-3.277591973244147,0.020943945907721948,0.25,0.99,True
-3.311036789297659,0.02032392697507071,0.25,0.99,True
-3.3444816053511706,0.019732002206607348,0.25,0.99,True
-3.3779264214046822,0.019166898605621863,0.25,0.99,True
-3.411371237458194,0.018627400857156664,0.25,0.99,True
-3.4448160535117056,0.01811234871434347,0.25,0.99,True
-3.4782608695652173,0.017620634503169957,0.25,0.99,True
-3.511705685618729,0.017151200740309777,0.25,0.99,True
-3.5451505016722407,0.01670303785889306,0.25,0.99,True
-3.5785953177257523,0.01627518203732628,0.25,0.99,True
-3.612040133779264,0.015866713126492106,0.25,0.99,True
-3.6454849498327757,0.015476752670871643,0.25,0.99,True
-3.6789297658862874,0.015104462019333024,0.25,0.99,True
-3.712374581939799,0.014749040521523656,0.25,0.99,True
-3.7458193979933108,0.014409723805987089,0.25,0.99,True
-3.7792642140468224,0.014085782136301487,0.25,0.99,True
-3.812709030100334,0.013776518841704409,0.25,0.99,True
-3.846153846153846,0.013481268818828808,0.25,0.99,True
-3.8795986622073575,0.013199397101327972,0.25,0.99,True
-3.913043478260869,0.012930297494313382,0.25,0.99,True
-3.9464882943143813,0.012673391270668612,0.25,0.99,True
-3.979933110367893,0.012428125926435551,0.25,0.99,True
-4.013377926421405,0.01219397399259629,0.25,0.99,True
-4.046822742474916,0.011970431900695352,0.25,0.99,True
-4.080267558528428,0.011757018899862502,0.25,0.99,True
-4.113712374581939,0.01155327602290731,0.25,0.99,True
-4.147157190635451,0.01135876509926169,0.25,0.99,True
-4.180602006688963,0.011173067812647885,0.25,0.99,True
-4.214046822742475,0.010995784801445094,0.25,0.99,True
-4.247491638795986,0.01082653479982019,0.25,0.99,True
-4.280936454849498,0.010664953817775243,0.25,0.99,True
-4.31438127090301,0.010510694358348643,0.25,0.99,True
-4.3478260869565215,0.01036342467028618,0.25,0.99,True
-4.381270903010034,0.010222828034574928,0.25,0.99,True
-4.414715719063545,0.010088602083305597,0.25,0.99,True
-4.448160535117057,0.009960458149398397,0.25,0.99,True
-4.481605351170568,0.009838120645794021,0.25,0.99,True
-4.51505016722408,0.009721326472774568,0.25,0.99,True
-4.548494983277592,0.009609824452139832,0.25,0.99,True
-4.581939799331104,0.009503374787022041,0.25,0.99,True
-4.615384615384615,0.009401748546177405,0.25,0.99,True
-4.648829431438127,0.009304727171645282,0.25,0.99,True
-4.682274247491638,0.009212102008716222,0.25,0.99,True
-4.7157190635451505,0.009123673857197976,0.25,0.99,True
-4.749163879598662,0.009039252543014463,0.25,0.99,True
-4.782608695652174,0.008958656509216312,0.25,0.99,True
-4.816053511705685,0.008881712425523523,0.25,0.99,True
-4.849498327759197,0.008808254815560343,0.25,0.99,True
-4.882943143812708,0.008738125700980896,0.25,0.99,True
-4.916387959866221,0.00867117426172004,0.25,0.99,True
-4.949832775919732,0.008607256511638912,0.25,0.99,True
-4.983277591973244,0.008546234988867522,0.25,0.99,True
-5.016722408026756,0.008487978460178496,0.25,0.99,True
-5.050167224080267,0.008432361638756162,0.25,0.99,True
-5.083612040133779,0.008379264914754023,0.25,0.99,True
-5.117056856187291,0.008328574098061163,0.25,0.99,True
-5.150501672240803,0.00828018017272434,0.25,0.99,True
-5.183946488294314,0.008233979062497686,0.25,0.99,True
-5.217391304347826,0.008189871407015745,0.25,0.99,True
-5.250836120401337,0.008147762348108517,0.25,0.99,True
-5.2842809364548495,0.00810756132579894,0.25,0.99,True
-5.317725752508361,0.008069181883544116,0.25,0.99,True
-5.351170568561873,0.008032541482301373,0.25,0.99,True
-5.384615384615384,0.00799756132301934,0.25,0.99,True
-5.418060200668896,0.007964166177172279,0.25,0.99,True
-5.4515050167224075,0.007932284224973182,0.25,0.99,True
-5.48494983277592,0.007901846900917747,0.25,0.99,True
-5.518394648829431,0.007872788746327021,0.25,0.99,True
-5.551839464882943,0.007845047268571593,0.25,0.99,True
-5.585284280936454,0.007818562806674607,0.25,0.99,True
