t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z
8.88,-0.9609997499824092,0.966518034982741,-0.9708736685451608,-0.8988961383154479,-0.966518034982741,-0.9609997499824092,-0.004355633562419747,0.06210361166696132,-0.10342748834326937,-0.15457418929553157,0.10755923854360905,-0.09330375076545483
8.89,-0.9706663619740108,0.9574805279157589,-0.9624331002797007,-0.9085914416505457,-0.9574805279157589,-0.9706663619740108,-0.004952572363941865,0.062074920323465066,-0.1023470767305981,-0.15550219586040734,0.1085183242996628,-0.09229272945897193
8.9,-0.9802480843966065,0.9483464624971558,-0.9538958844433689,-0.9182076527732925,-0.9483464624971558,-0.9802480843966065,-0.005549421946213107,0.06204043162331396,-0.10125712185727616,-0.15642004388471098,0.10946784235522511,-0.09127208744630533
8.91,-0.9897439544636466,0.939116634464694,-0.9452627604183637,-0.9277438097691737,-0.939116634464694,-0.9897439544636466,-0.006146125953669701,0.0620001446944729,-0.10015771988349366,-0.1573276376093334,0.11040769659752225,-0.09024191480013588
8.92,-0.9991530168302524,0.9297918491408848,-0.9365344771450475,-0.9371989576182854,-0.9297918491408848,-0.9991530168302524,-0.0067426280041626985,0.06195405921196695,-0.09904896792532576,-0.15822488218071365,0.11133779173977576,-0.0892023025536215
8.93,-1.0084743236884683,0.9203729213635679,-0.9277117930603653,-0.9465721482902014,-0.9203729213635679,-1.0084743236884683,-0.007338871696797478,0.06190217539826692,-0.0979309640486982,-0.1591116836604058,0.1122580332375227,-0.08815334269226582
8.94,-1.0177069348619345,0.9108606754155446,-0.9187954760324742,-0.9558624408382517,-0.9108606754155446,-1.0177069348619345,-0.007934800616929638,0.06184449402368286,-0.09680380726057534,-0.15998794903455893,0.1131683275638764,-0.08709512814609699
8.950000000000001,-1.0268499178998565,0.9012559449532713,-0.9097863032919244,-0.9650689014931986,-0.9012559449532713,-1.0268499178998565,-0.008530358338653121,0.061781016406657896,-0.09566759749742051,-0.16085358622332785,0.11406858204681747,-0.08602775278149899
8.96,-1.0359023481702703,0.8915595729346192,-0.9006850613680876,-0.9741906037562972,-0.8915595729346192,-1.0359023481702703,-0.009125488433468387,0.06171174441397309,-0.09452243561963884,-0.16170850409018903,0.11495870471130587,-0.08495131139299694
8.97,-1.0448633089527348,0.8817724115457067,-0.8914925460216756,-0.9832266284917326,-0.8817724115457067,-1.0448633089527348,-0.009720134475968867,0.061636680461002236,-0.09336842340319444,-0.16255261245118777,0.11583860470151475,-0.08386589969486913
8.98,-1.0537318915302922,0.8718953221268109,-0.8822095621709412,-0.9921760640184274,-0.8718953221268109,-1.0537318915302922,-0.010314240044130285,0.061555827511864836,-0.09220566352560859,-0.1633858220840864,0.11670819202277638,-0.08277161431309565
8.99,-1.0625071952806466,0.8619291750973629,-0.8728369238280543,-1.0010380062012156,-0.8619291750973629,-1.0625071952806466,-0.010907748730691447,0.061469189079431,-0.09103425956273896,-0.16420804473744963,0.11756737741990975,-0.08166855277635676
9.0,-1.0711883277668288,0.8518748498800364,-0.8633754540258596,-1.0098115585413456,-0.8518748498800364,-1.0711883277668288,-0.011500604145823212,0.061376769225483185,-0.08985431597721046,-0.1650191931396135,0.11841607265344312,-0.08055681350796462
9.01,-1.079774404826996,0.8417332348239334,-0.8538259847470214,-1.0184958322663609,-0.8417332348239334,-1.079774404826996,-0.012092749923088064,0.06127857256063507,-0.08866593810967015,-0.1658191810076089,0.11925419058408604,-0.07943649581675949
9.02,-1.088264550663586,0.8315052271268744,-0.8441893568476765,-1.0270899464192653,-0.8315052271268744,-1.088264550663586,-0.012684129720802129,0.06117460424432064,-0.08746923216552878,-0.16660792305594863,0.12008164481412908,-0.0783076998885619
9.03,-1.0966578979316473,0.821191732756801,-0.8344664199922073,-1.0355930279470662,-0.821191732756801,-1.0966578979316473,-0.013274687235406257,0.06106486998458105,-0.08626430521338763,-0.1673853350053801,0.12089834988432813,-0.07717052677723224
9.040000000000001,-1.1049535878266414,0.810793666372296,-0.8246580325710771,-1.0440042117885717,-0.810793666372296,-1.1049535878266414,-0.013864366198781064,0.060949376038069714,-0.08505126516784205,-0.16815133359149337,0.1217042214092201,-0.0760250783959151
9.05,-1.1131507701712229,0.800311951242229,-0.8147650616314864,-1.0523226409615654,-0.800311951242229,-1.1131507701712229,-0.01445311038925745,0.06082812920965752,-0.08383022078520305,-0.16890583657329852,0.12249917585224157,-0.07487145750819835
9.06,-1.1212486035015128,0.7897475191645338,-0.8047883827982046,-1.0605474666492058,-0.7897475191645338,-1.1212486035015128,-0.015040863633670853,0.060701136852306936,-0.08260128165079728,-0.1696487627416573,0.12328313079820585,-0.07370976771786175
9.07,-1.129246255152438,0.7791013103841258,-0.7947288801970239,-1.0686778482857668,-0.7791013103841258,-1.129246255152438,-0.015627569812898146,0.0605684068666712,-0.081364558169239,-0.17038003192765572,0.12405600471159595,-0.07254011346099176
9.08,-1.1371429013423695,0.7683742735099648,-0.7845874463791302,-1.0767129536416313,-0.7683742735099648,-1.1371429013423695,-0.01621317286916546,0.060429947700738174,-0.0801201615565654,-0.17109956501087709,0.12481771697250599,-0.07136259999623995
9.09,-1.1449377272570016,0.757567365431272,-0.7743649822420711,-1.0846519589075714,-0.757567365431272,-1.1449377272570016,-0.016797616810799054,0.060285768349430224,-0.07886820382978893,-0.1718072839275805,0.12556818804377912,-0.07017733339566412
9.1,-1.1526299271324072,0.7466815512329079,-0.7640623969492952,-1.0924940487782866,-0.7466815512329079,-1.1526299271324072,-0.017380845716387316,0.0601358783541206,-0.07760879779568988,-0.17250311167879034,0.1263073394724108,-0.06898442053474163
9.11,-1.1602187043372874,0.7357178041099183,-0.7536806078496887,-1.1002384165351875,-0.7357178041099183,-1.1602187043372874,-0.01796280373977044,0.05998028780209985,-0.07634205704034076,-0.1731869723382753,0.1270350937251412,-0.06778396908303286
9.120000000000001,-1.1677032714544244,0.7246771052812562,-0.7432205403989023,-1.10788426412844,-0.7246771052812562,-1.1677032714544244,-0.018543435117646112,0.05981900732598433,-0.07506809592118688,-0.17385879106045107,0.12775137430611538,-0.06657608749479849
9.13,-1.1750828503613628,0.7135604439026874,-0.7326831280749199,-1.115430802258237,-0.7135604439026874,-1.1750828503613628,-0.019122684172232507,0.05965204810312574,-0.07378702955421829,-0.17451849408817136,0.12845610572317412,-0.06536088499932724
9.14,-1.182356672310187,0.7023688169788871,-0.7220693122986834,-1.1228772504553157,-0.7023688169788871,-1.182356672310187,-0.01970049531979634,0.05947942185487132,-0.07249897380672345,-0.17516600876043759,0.12914921353112296,-0.06413847159085861
9.15,-1.189523978006575,0.6911032292747349,-0.7113800423472743,-1.1302228371606697,-0.6911032292747349,-1.189523978006575,-0.020276813072539368,0.05930114084590521,-0.07120404528359588,-0.1758012635199885,0.12983062443954063,-0.06290895801897634
9.16,-1.1965840176878941,0.6797646932258169,-0.7006162752709625,-1.1374667998045076,-0.6797646932258169,-1.1965840176878941,-0.02085158204514559,0.05911721788338653,-0.06990236131793269,-0.1764241879208171,0.13050026602582854,-0.061672455778669644
9.17,-1.203536051200535,0.6683542288481423,-0.6897789758107823,-1.1446083848843887,-0.6683542288481423,-1.203536051200535,-0.021424746962639962,0.05892766631614643,-0.06859403996307936,-0.1770347126355619,0.13115806705844424,-0.06042907709980483
9.18,-1.2103793480764091,0.6568728636470822,-0.6788691163074402,-1.1516468480425717,-0.6568728636470822,-1.2103793480764091,-0.021996252660357984,0.058732500033837454,-0.06727919997676386,-0.17763276946281317,0.13180395743155815,-0.059178934938008965
9.19,-1.2171131876084536,0.6453216325255393,-0.6678876766190658,-1.1585814541425585,-0.6453216325255393,-1.2171131876084536,-0.02256604409352647,0.05853173346589502,-0.06595796081444825,-0.17821829133432204,0.13243786785708345,-0.05792214296393894
9.200000000000001,-1.2237368589254314,0.6337015776913563,-0.6568356440348002,-1.1654114773448017,-0.6337015776913563,-1.2237368589254314,-0.02313406634344395,0.05832538158062972,-0.06463044261962202,-0.17879121232209202,0.13305973029969964,-0.05665881555301411
9.21,-1.2302496610657918,0.622013748563971,-0.645714013182207,-1.1721362011816088,-0.622013748563971,-1.2302496610657918,-0.023700264618236044,0.05811345988418304,-0.06329676620845408,-0.17935146764538243,0.13366947786657724,-0.055389067775580614
9.22,-1.2366509030505661,0.6102592016803268,-0.6345237859420506,-1.178754918631198,-0.6102592016803268,-1.2366509030505661,-0.024264584261723843,0.05789598441936805,-0.06195705306229053,-0.17989899367760362,0.13426704492110453,-0.0541130153847007
9.23,-1.2429399039555042,0.598439000600047,-0.6232659713519455,-1.1852669321908913,-0.598439000600047,-1.2429399039555042,-0.024826970751898547,0.057672971764612946,-0.06061142531003205,-0.1804337279530764,0.13485236647643806,-0.05283077480851439
9.24,-1.249115992982115,0.5865542158098808,-0.611941585532079,-1.1916715539495422,-0.5865542158098808,-1.249115992982115,-0.02538736972219824,0.05744443903257279,-0.05926000573276183,-0.18095560917377387,0.13542537874070337,-0.05154246313836808
9.25,-1.2551785095282124,0.5746059246274298,-0.6005516515760875,-1.1979681056589884,-0.5746059246274298,-1.2551785095282124,-0.02594572694865771,0.05721040386922405,-0.05790291773521804,-0.18146457721584375,0.1359860195186906,-0.05024819811757553
9.26,-1.2611268032569596,0.5625952111041643,-0.5890971994678675,-1.2041559188047621,-0.5625952111041643,-1.2611268032569596,-0.02650198836370321,0.056970884452197446,-0.05654028534238807,-0.18196057313612538,0.13653422733617315,-0.048948098131743834
9.27,-1.2669602341654629,0.5505231659277364,-0.5775792659889566,-1.2102343346758186,-0.5505231659277364,-1.2669602341654629,-0.027056100061220167,0.05672589948964424,-0.05517223318849464,-0.1824435391784786,0.13706994173146247,-0.04764228219789146
9.28,-1.2726781726522467,0.538390886323601,-0.5659988946275277,-1.2162027044334962,-0.538390886323601,-1.2726781726522467,-0.027608008303926734,0.05647546821875049,-0.05379888650775889,-0.1829134187800832,0.13759310370511635,-0.04633086995314528
9.290000000000001,-1.278279999583871,0.5261994759559501,-0.5543571354757838,-1.222060389179484,-0.5261994759559501,-1.278279999583871,-0.028157659519833733,0.056219610404387055,-0.05242037111439212,-0.18337015657754158,0.13810365538976965,-0.045013981644107304
9.3,-1.2837651063604105,0.513950044827974,-0.5426550451445934,-1.2278067600229987,-0.513950044827974,-1.2837651063604105,-0.028705000316619378,0.05595834633741181,-0.051036813399963306,-0.1838136984129654,0.13860153987879587,-0.04369173811597271
9.31,-1.289132894980286,0.5016437091814534,-0.5308936866628063,-1.2334411981469648,-0.5016437091814534,-1.289132894980286,-0.02924997748135294,0.0556916968333212,-0.04964834031681627,-0.184243991339861,0.13908670145008495,-0.04236426080148625
9.32,-1.2943827781038777,0.4892815913956954,-0.5190741293860889,-1.2389630948733934,-0.4892815913956954,-1.2943827781038777,-0.029792537990393497,0.055419683230484296,-0.04825507937096167,-0.18466098362899513,0.1395590855691382,-0.04103167171066424
9.33,-1.299514179116376,0.476864819885819,-0.507197448895118,-1.2443718517277567,-0.476864819885819,-1.299514179116376,-0.03033262900929895,0.05514232738861935,-0.04685715860543356,-0.1850646247740743,0.14001863908577583,-0.03969409341772234
9.34,-1.3045265321894797,0.46439452900040323,-0.495264726899245,-1.2496668805024949,-0.46439452900040323,-1.3045265321894797,-0.030870197898841767,0.05485965168698481,-0.04545470658924621,-0.18545486549734955,0.14046530975532612,-0.038351649051621806
9.35,-1.3094192823422224,0.451871858918503,-0.4832770511432818,-1.2548476033195843,-0.451871858918503,-1.3094192823422224,-0.03140519222477878,0.05457167902263804,-0.0440478524103271,-0.1858316577551067,0.1408990462968922,-0.037004462285423756
9.36,-1.314191885500875,0.4392979555460452,-0.47123551530842706,-1.259913452692195,-0.4392979555460452,-1.314191885500875,-0.03193755976238183,0.054278432808680055,-0.04263672566330843,-0.186194954743058,0.1413197990733912,-0.035652657323158365
9.370000000000001,-1.3188438085577896,0.4266739704116122,-0.45914121890433157,-1.2648638715853566,-0.4266739704116122,-1.3188438085577896,-0.03246724849271937,0.053979936972432974,-0.041221456428859084,-0.18654471090156993,0.14172751969421826,-0.03429635888895355
9.38,-1.3233745294291073,0.4140010605616239,-0.4469952671773625,-1.2696983134757427,-0.4140010605616239,-1.3233745294291073,-0.0329942066157386,0.05367621595336458,-0.039802175269423874,-0.1868808819208371,0.14212216050940185,-0.03293569221637327
9.39,-1.3277835371117341,0.4012803884549261,-0.43479877101134906,-1.2744162424104497,-0.4012803884549261,-1.3277835371117341,-0.033518382556422976,0.05336729470128443,-0.03837901321867111,-0.18720342474589738,0.14250367533715536,-0.0315707830361287
9.4,-1.3320703317391882,0.3885131218567967,-0.4225528468198224,-1.2790171330648588,-0.3885131218567967,-1.3320703317391882,-0.03403972496302571,0.05305319867432945,-0.03695210176268083,-0.18751229758155966,0.14287201929821514,-0.030201757564952914
9.41,-1.3362344246363225,0.3757004337323773,-0.41025861644957085,-1.283500470799509,-0.3757004337323773,-1.3362344246363225,-0.03455818271719352,0.05273395383681345,-0.03552157283270687,-0.1878074598971964,0.14322714849349483,-0.028828742493914206
9.42,-1.3402753383732222,0.3628435021395413,-0.3979172070780515,-1.2878657517160153,-0.3628435021395413,-1.3402753383732222,-0.0350737049385102,0.052409586657206964,-0.034087558792810994,-0.18808887243143793,0.143569020258296,-0.027451864977729556
9.43,-1.3441926068179733,0.34994351012120756,-0.3855297511105827,-1.2921124827120178,-0.34994351012120756,-1.3441926068179733,-0.03558624098937513,0.052080124105955417,-0.03265019242754101,-0.188356497196751,0.14389759321643325,-0.026071252621763463
9.44,-1.3479857751884252,0.3370016455971095,-0.37309738607583154,-1.2962401815351208,-0.3370016455971095,-1.3479857751884252,-0.03609574047872205,0.051745593653304445,-0.031209606928482393,-0.1886102974838732,0.14421282745611963,-0.02468703347018142
9.450000000000001,-1.351654400102896,0.32401910125502986,-0.36062125451846155,-1.3002483768358692,-0.32401910125502986,-1.351654400102896,-0.03660215326343169,0.05140602326702681,-0.02976593587841842,-0.18885023786615465,0.1445146838900888,-0.023299335995757176
9.46,-1.3551980496297829,0.3109970744415106,-0.3481025039066013,-1.30413660821974,-0.3109970744415106,-1.3551980496297829,-0.03710542946509071,0.05106144141004276,-0.028319313250680423,-0.18907628420378841,0.14480312498012426,-0.0219082890856388
9.47,-1.3586163033363958,0.29793676705204747,-0.33554228650846585,-1.307904426298076,-0.29793676705204747,-1.3586163033363958,-0.03760551945641838,0.05071187703831992,-0.026869873378816,-0.18928840364786742,0.1450781143640154,-0.020514022031928647
9.48,-1.3619087523362137,0.2848393854207814,-0.32294175930695457,-1.3115513927381315,-0.2848393854207814,-1.3619087523362137,-0.03810237388617316,0.050357359598082185,-0.02541775096340018,-0.18948656464442695,0.14533961655126348,-0.019116664518714188
9.49,-1.3650749993357616,0.27170614020969264,-0.31030208388102315,-1.3150770803119645,-0.27170614020969264,-1.3650749993357616,-0.03859594367133051,0.04999791902379713,-0.023963081047790793,-0.1896707369382417,0.14558759778914276,-0.017716346609661926
9.5,-1.3681146586798405,0.2585382462973131,-0.29762442630178415,-1.3184810729444572,-0.2585382462973131,-1.3681146586798405,-0.03908618000447106,0.049633585735383345,-0.022505999007617385,-0.1898408915766202,0.14582202559540858,-0.016313198736430223
9.51,-1.37102735639599,0.24533692266696164,-0.28490995702301625,-1.3217629657601815,-0.24533692266696164,-1.37102735639599,-0.03957303435605461,0.049264390635808564,-0.02104664053588268,-0.18999700091297028,0.14604286831555136,-0.014907351686552772
