t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z,F_x,F_z
5.76,0.9534983838250595,-0.7652560394883763,0.7761159591704044,0.9007839211816641,0.7652560394883763,0.9534983838250595,0.010859919682028152,-0.05271446264339541,0.06321433232917636,0.061638024622267536,-0.10555044518427126,0.07822949103554455,-0.10555201332893582,0.07823076955906715
5.7700000000000005,0.9612170207611166,-0.7562091353150749,0.7675983216735951,0.9085835818640305,0.7562091353150749,0.9612170207611166,0.011389186358520154,-0.05263343889708605,0.06215504597235892,0.06241528257591926,-0.1063020949705975,0.07721828643921125,-0.10630367607013504,0.07721955009734181
5.78,0.9688500893842891,-0.7470846357980576,0.7590024221672889,0.9163028586922978,0.7470846357980576,0.9688500893842891,0.011917786369231242,-0.0525472306919913,0.06108829042976437,0.0631823903510518,-0.10704424372843846,0.07619950012320675,-0.10704583764008294,0.07620074878581881
5.79,0.9763968108548287,-0.7378833487010676,0.7503290180322348,0.9239409678065826,0.7378833487010676,0.9763968108548287,0.012445669331167197,-0.05245584304824602,0.060014161097790196,0.06393927257838336,-0.10777681464564326,0.0751732220589516,-0.10777842121789337,0.07517445559730153
5.8,0.9838564139460299,-0.7286060895908972,0.7415788744851036,0.9314971324697665,0.7286060895908972,0.9838564139460299,0.01297278489420639,-0.05235928147626334,0.058932754136851555,0.06468585479223081,-0.10849973173439897,0.07413954299070191,-0.10850135083570399,0.07414076127729058
5.8100000000000005,0.9912281351222546,-0.7192536817657711,0.7327527645116474,0.9389705831456912,0.7192536817657711,0.9912281351222546,0.0134990827458763,-0.052257551976563454,0.057844166463102156,0.06542206343819743,-0.10921291989319659,0.07309855442720803,-0.10921455138641743,0.07309975733593066
5.82,0.9985112186162846,-0.7098269561829501,0.7238514687990818,0.9463605575767282,0.7098269561829501,0.9985112186162846,0.01402451261613169,-0.052150661039556345,0.05674849573898758,0.06614782588077502,-0.10991630491146198,0.07205034863369253,-0.10991794863136611,0.07205153603988022
5.83,1.0057049165059992,-0.7003267513855533,0.7148757756676839,0.9536663008607201,0.7003267513855533,1.0057049165059992,0.014549024282130563,-0.05203861564527912,0.05564584036487296,0.06686307041087125,-0.11060981341035525,0.07099501862380686,-0.11061146920790264,0.07099619040410181
5.84,1.0128084887903566,-0.6907539134286281,0.7058264810016395,0.9608870655272729,0.6907539134286281,1.0128084887903566,0.015072567573011342,-0.05192142326308369,0.05453629947078053,0.06756772625325112,-0.11129337290554586,0.06993265815109195,-0.11129504063691044,0.06993381418357937
5.8500000000000005,1.0198212034646856,-0.6811092958044515,0.6967043881791164,0.9680221116134041,0.6811092958044515,1.0198212034646856,0.015595092374664943,-0.05179909185128151,0.05341997290676198,0.06826172357389311,-0.11196691181596607,0.06886336170077545,-0.11196859133023586,0.06886450186495777
5.86,1.0267423365952724,-0.6713937593670806,0.6875103080015883,0.975070706738531,0.6713937593670806,1.0267423365952724,0.016116548634507732,-0.05167162985674134,0.052296961234461155,0.06894499348726667,-0.1126303594433784,0.06778722448139307,-0.11263205059804489,0.067788348658109
5.87,1.0335711723932364,-0.661608172256156,0.6782450586224053,0.9820321261788006,0.661608172256156,1.0335711723932364,0.01663688636624927,-0.051539046214435724,0.05116736571789446,0.06961746806352094,-0.11328364601159846,0.06670434241608048,-0.11328534865609792,0.06670545048762401
5.88,1.0403070032876904,-0.651753409819967,0.6689094654746275,0.9889056529407411,0.651753409819967,1.0403070032876904,0.017156055654660496,-0.05140135034694937,0.05003128831422923,0.07027908033558825,-0.11392670265243554,0.06561481213411735,-0.11392841663294367,0.06561590398423164
5.89,1.0469491299981732,-0.6418303545377785,0.659504361198113,0.9956905778342389,0.6418303545377785,1.0469491299981732,0.017674006660334474,-0.05125855216393438,0.0488888316648458,0.07092976430620326,-0.11455946142066642,0.06451873096223526,-0.1145611865770319,0.06451980647614328
5.9,1.0534968616063498,-0.6318398959414404,0.6500305855658867,1.0023861995448302,0.6318398959414404,1.0534968616063498,0.018190689624446255,-0.051110662061519596,0.047740099085815835,0.07156945495483297,-0.11518185528686864,0.06341619691594635,-0.1151835914637478,0.06341725598033016
5.91,1.0599495156269694,-0.6217829305362723,0.6404889854097792,1.0089918247052903,0.6217829305362723,1.0599495156269694,0.01870605487350685,-0.05095769092167912,0.046585194559108374,0.07219808824452223,-0.11579381816252177,0.0623073086907433,-0.11579556520235873,0.062308351193724326
5.92,1.066306418078083,-0.6116603617212313,0.6308804145453442,1.0155067679665366,0.6116603617212313,1.066306418078083,0.019220052824112877,-0.05079965011154641,0.045424222722565445,0.07281560112864781,-0.11639528489894291,0.061192165653094044,-0.11639704264288106,0.06119319148435439
5.93,1.0725669035505005,-0.6014730997083818,0.6212057336960728,1.0219303520678122,0.6014730997083818,1.0725669035505005,0.019732633987690984,-0.05063655148268831,0.04425728886112956,0.07342193155758409,-0.1169861912851089,0.06007086783176341,-0.11698795958286334,0.06007187688240824
5.94,1.0787303152764882,-0.5912220614416646,0.6114658104169008,1.028261907906158,0.5912220614416646,1.0787303152764882,0.020243748975236286,-0.050468407370330315,0.043084498896863214,0.0740170184852831,-0.1175664740958422,0.05894351590852809,-0.11756825277408114,0.058944508071229286
5.95,1.0847960051976948,-0.5809081705149781,0.6016615190170231,1.0345007746051589,0.5809081705149781,1.0847960051976948,0.02075334850204502,-0.05029523059253593,0.04190595937921267,0.07460080187575469,-0.11813607102523616,0.0578102112093255,-0.11813785992915203,0.05781118637824571
5.96,1.0907633340323108,-0.5705323570895621,0.5917937404820017,1.0406462995829733,0.5705323570895621,1.0907633340323108,0.02126138339243966,-0.05011703444933757,0.04072177747635854,0.07517322270946958,-0.11869492075387145,0.05667105569501629,-0.11869671972805912,0.056672013765829025
5.97,1.096631671341438,-0.5600955578107255,0.5818633623952139,1.0466978386196102,0.5600955578107255,1.096631671341438,0.02176780458448835,-0.04993383272182772,0.039532060964135286,0.07573422298965499,-0.11924296294097925,0.05552615195211574,-0.11924477182459256,0.05552709282209205
5.98,1.1024003955946675,-0.5495987157238893,0.5718712788586048,1.0526547559234725,0.5495987157238893,1.1024003955946675,0.022272563134715484,-0.04974563967119505,0.03833691821753889,0.0762837457485119,-0.1197801382317556,0.054375603183690835,-0.11978195685269911,0.05437652675161643
5.99,1.1080688942348729,-0.5390427801899742,0.56181839041278,1.058516424197151,0.5390427801899742,1.1080688942348729,0.02277561022280583,-0.049552470037721896,0.03713645819950012,0.07682173505332884,-0.12030638824934425,0.05321951319985008,-0.12030821643274897,0.053220419366119175
6.0,1.1136365637421906,-0.5284287068001323,0.5517056039564301,1.064282224702458,0.5284287068001323,1.1136365637421906,0.02327689715629777,-0.04935433903973263,0.035930790452552056,0.07734813601250888,-0.12082165558200875,0.05205798640854553,-0.12082349317770777,0.05205887507505428
6.01,1.1191028096971964,-0.5177574572898347,0.5415338326651055,1.0699515473247014,0.5177574572898347,1.1191028096971964,0.023776375375270775,-0.04915126237249501,0.03472002508786,0.07786289478149973,-0.12132588386598253,0.050891127805836156,-0.12132773069922545,0.050891998876150854
6.0200000000000005,1.1244670468432656,-0.507029999452313,0.531303995909334,1.0755237906361865,0.507029999452313,1.1244670468432656,0.024273996457020997,-0.04894325620707907,0.033504272775232345,0.07836595856862562,-0.12181901772310466,0.04971904296656504,-0.12182087361363061,0.04971989634589105
6.03,1.1297286991481086,-0.49624730705138476,0.5210170191721133,1.0809983619589427,0.49624730705138476,1.1297286991481086,0.024769712120728538,-0.04873033718916586,0.03228364473339786,0.07885727564083106,-0.12230100275174305,0.0485418380349234,-0.12230286754783512,0.04854267362992641
6.04,1.1348871998644834,-0.48541035973363666,0.5106738339657503,1.0863746774266667,0.48541035973363666,1.1348871998644834,0.025263474232113614,-0.048512522437816674,0.031058252720197535,0.07933679532932407,-0.1227717856098276,0.04735961971441771,-0.12277365914515108,0.04736043743343228
6.05,1.1399419915900677,-0.47452014294000666,0.5002753777480896,1.0916521620458794,0.47452014294000666,1.1399419915900677,0.02575523480808295,-0.048289829544188256,0.029828209021201358,0.0798044680351194,-0.1232313139918837,0.04617249525835376,-0.12323319607100948,0.046173295011405824
6.0600000000000005,1.144892526326496,-0.4635776478167475,0.4898225938381123,1.0968302497562858,0.4635776478167475,1.144892526326496,0.02624494602136479,-0.048062276570210116,0.0285936264403598,0.08026024523449116,-0.1236795365548422,0.04498057246019149,-0.12368142701859386,0.044981354158902746
6.07,1.1497382655375408,-0.45258387112580695,0.4793164313309378,1.101908383490327,0.45258387112580695,1.1497382655375408,0.026732560205130873,-0.047829882047213834,0.027354618290104462,0.08070407948432325,-0.12411640303679539,0.04378395964353832,-0.12411830171437371,0.043784723201218206
6.08,1.1544786802064524,-0.4415398151545953,0.4687578450122052,1.1068860152319382,0.4415398151545953,1.1544786802064524,0.027218029857609904,-0.0475926649745142,0.026111298379623945,0.08113592442736191,-0.1245418642150391,0.04258276565245733,-0.12454377092354958,0.04258351098401212
6.09,1.1591132508924327,-0.4304464876251841,0.45814779527186783,1.1117626060744823,0.4304464876251841,1.1591132508924327,0.027701307646683715,-0.04735064481795037,0.024863781005803734,0.08155573479737238,-0.12495587188405355,0.041377099841393594,-0.12495778645540276,0.041377826863374
6.1000000000000005,1.1636414677862403,-0.41930490160292666,0.4474872480174028,1.116537626277864,0.41930490160292666,1.1636414677862403,0.028182346414476145,-0.04710384150837643,0.023612180941942812,0.0819634664241898,-0.12535837889486445,0.04016707206520831,-0.12536030116854854,0.04016778069583862
6.11,1.1680628307649321,-0.40811607540451245,0.43677717458643583,1.121210555324821,0.40811607540451245,1.1680628307649321,0.02866109918192339,-0.04685227544011106,0.02235661342790639,0.08235907623867658,-0.12574933919108888,0.03895279266908158,-0.12575126897609368,0.038953482828344585
6.12,1.1723768494457292,-0.3968810325054525,0.4260185516587862,1.1257808819763864,0.3968810325054525,1.1723768494457292,0.029137519153333735,-0.0465959674693428,0.021097194158121085,0.08274252227757141,-0.1261287077438561,0.03773437247857281,-0.12613064485070277,0.037735044088139574
6.13,1.1765830432389903,-0.38560080144703246,0.41521236116796484,1.1302481043265065,0.38560080144703246,1.1765830432389903,0.02961155972093238,-0.04633493891248386,0.01983403927302932,0.08311376368824802,-0.12649644057369158,0.036511922789421725,-0.12649838482956247,0.036512575772634503
6.140000000000001,1.180680941400308,-0.3742764157427073,0.40435959021209883,1.1346117298558187,0.3742764157427073,1.180680941400308,0.030083174469391516,-0.0460692115444894,0.018567265346647193,0.08347276073335985,-0.12685249477917881,0.0352855553573832,-0.12685444601925178,0.03528618963920689
6.15,1.1846700830817056,-0.3629089137839725,0.3934612309643174,1.1388712754845816,0.3629089137839725,1.1846700830817056,0.0305523171803449,-0.04579880759712407,0.017296989377445685,0.08381947479539571,-0.12719682854068137,0.034055382387821354,-0.1271987866005147,0.03405599789495189
6.16,1.1885500173819374,-0.3514993387457044,0.382518280582592,1.143026267624751,0.3514993387457044,1.1885500173819374,0.031018941836887637,-0.04552374975718654,0.01602332877583362,0.08415386838111627,-0.12752940116784572,0.032821516525320504,-0.12753136583293456,0.032822113186386524
6.17,1.192320303395884,-0.3400487384909888,0.371531741119048,1.1470762422311913,0.3400487384909888,1.192320303395884,0.0314830026280592,-0.045244061164692706,0.014746401354088823,0.08447590512590211,-0.12785017298012868,0.03158407084389481,-0.1278521440595083,0.031584648589102975
6.18,1.1959805102630388,-0.32855816547543826,0.36050261942874967,1.1510207448520273,0.32855816547543826,1.1959805102630388,0.031944453953311414,-0.04495976541101143,0.0134663253162311,0.08478554979799414,-0.12815910538751651,0.030343158836093842,-0.1281610827111247,0.030343717597375856
6.19,1.1995302172150775,-0.31702867665100737,0.34943192707796555,1.154859330678121,0.31702867665100737,1.1995302172150775,0.032403250426958186,-0.0446708865369565,0.012183219246338431,0.08508276830262398,-0.12845616091275613,0.02909889440270419,-0.12845814431094127,0.02909943411372294
6.2,1.2029690136225113,-0.305461333369332,0.3383206802519407,1.1585915645916736,0.305461333369332,1.2029690136225113,0.032859346882608664,-0.044377449030837735,0.010897202097975922,0.08536752768604824,-0.12874130318346483,0.02785139184219787,-0.12874329247865987,0.027851912438420036
6.21,1.2062964990404113,-0.29385720128456655,0.32716989966214893,1.1622170212139487,0.29385720128456655,1.2062964990404113,0.033312698377582384,-0.0440794778264626,0.009608393182669189,0.08563979613946793,-0.12901449694281109,0.026600765840203877,-0.12901649193470624,0.02660126725897046
6.22,1.2095122832532075,-0.28221735025576017,0.31598061045306736,1.165735284952104,0.28221735025576017,1.2095122832532075,0.03376326019730719,-0.043776998301103376,0.008316912159119757,0.08589954300285232,-0.12927570799025845,0.025347131459338534,-0.1292777085043026,0.02534761363953186
6.23,1.2126159863185495,-0.2705428542487713,0.3047538421084688,1.1691459500451382,0.2705428542487713,1.2126159863185495,0.034210987859697506,-0.04347003627341128,0.007022879022863958,0.0861467387686547,-0.1295249033111177,0.024090604127811943,-0.12952690912144527,0.024091067010299786
6.24,1.2156072386102272,-0.2588347912377238,0.2934906283572378,1.1724486206089328,0.2588347912377238,1.2156072386102272,0.03465583711951403,-0.04315861800129439,0.005726414092897344,0.08638135508540856,-0.12976205089676623,0.02283129962946795,-0.12976406183277453,0.022831743156850253
6.25,1.2184856808601525,-0.24709424310600836,0.2821920070787131,1.1756429106804032,0.24709424310600836,1.2184856808601525,0.035097763972704754,-0.042842770179749357,0.004427638004928689,0.08660336476124406,-0.12998711984801078,0.021569334093055836,-0.12998913580134602,0.021569758209440126
6.26,1.221250964199386,-0.2353222955468645,0.27085902020758923,1.1787284442607364,0.2353222955468645,1.221250964199386,0.03553672466072472,-0.04252251993864964,0.0031266716959371835,0.08681274176726968,-0.13020008057444787,0.020304823980654696,-0.13020210131029905,0.02030522863226875
6.2700000000000005,1.2239027501982145,-0.223520037963521,0.2594927136383586,1.1817048553577183,0.223520037963521,1.2239027501982145,0.035972675674837584,-0.042197894840496186,0.0018236363934396702,0.08700946124085715,-0.13040090447497601,0.019037886077867938,-0.13040292976641954,0.019038271212701005
6.28,1.2264407109052684,-0.21168856336892272,0.2480941371293165,1.1845717880271511,0.21168856336892272,1.2264407109052684,0.03640557376039377,-0.041868922878117276,0.0005186536064376039,0.08719349948882707,-0.13058956402500024,0.017768637482651783,-0.13059159370360263,0.01776900305045174
6.29,1.2288645288856792,-0.19982896828504737,0.2366643442061384,1.1873288964133428,0.19982896828504737,1.2288645288856792,0.03683537592109104,-0.04153563247233638,-0.0007881548870602792,0.08736483399051018,-0.1307660328886529,0.016497195594386227,-0.1307680667862086,0.016497541546733736
6.3,1.231173897258268,-0.18794235264182263,0.2252043920650325,1.189975844788682,0.18794235264182263,1.231173897258268,0.03726203942320988,-0.04119805246958608,-0.002096667051335398,0.08752344340071479,-0.13093028589479727,0.015223678103133409,-0.1309323238123165,0.015224004393370282
